Time,Kinetic Energy,Potential Energy,Total Energy
0.064,0.1966893,48.80336,49.00005
0.065,0.2028838,48.79717,49.00005
0.066,0.2091743,48.79089,49.00006
0.067,0.2155609,48.7845,49.00006
0.068,0.2220435,48.77803,49.00008
0.069,0.2286222,48.77145,49.00007
0.07,0.2352969,48.76476,49.00006
0.071,0.2420676,48.75799,49.00006
0.072,0.2489344,48.75112,49.00005
0.073,0.2558972,48.74416,49.00005
0.074,0.262956,48.7371,49.00005
0.075,0.2701108,48.72995,49.00006
0.076,0.2773617,48.72271,49.00007
0.077,0.2847086,48.71537,49.00008
0.078,0.2921516,48.70792,49.00007
0.079,0.2996905,48.70037,49.00006
0.08,0.3073255,48.69273,49.00006
0.081,0.3150566,48.68499,49.00005
0.082,0.3228837,48.67717,49.00005
0.083,0.3308068,48.66925,49.00005
0.084,0.3388259,48.66123,49.00006
0.085,0.346941,48.65313,49.00006
0.086,0.3551522,48.64492,49.00008
0.087,0.3634593,48.63661,49.00007
0.088,0.3718626,48.6282,49.00006
0.089,0.3803619,48.61969,49.00005
0.09,0.3889571,48.6111,49.00005
0.091,0.3976484,48.6024,49.00005
0.092,0.4064357,48.59362,49.00005
0.093,0.415319,48.58474,49.00006
0.094,0.4242984,48.57577,49.00006
0.095,0.4333737,48.5667,49.00007
0.096,0.4425451,48.55752,49.00006
0.097,0.4518125,48.54824,49.00006
0.098,0.4611759,48.53888,49.00005
0.099,0.4706354,48.52941,49.00005
0.1,0.4801908,48.51986,49.00005
0.101,0.4898422,48.51021,49.00005
0.102,0.4995897,48.50047,49.00005
0.103,0.5094332,48.49063,49.00006
0.104,0.5193726,48.4807,49.00007
0.105,0.5294082,48.47065,49.00006
0.106,0.5395397,48.46051,49.00005
0.107,0.5497671,48.45028,49.00005
0.108,0.5600907,48.43995,49.00004
0.109,0.5705102,48.42953,49.00004
0.11,0.5810257,48.41902,49.00004
0.111,0.5916372,48.40841,49.00005
0.112,0.6023448,48.39771,49.00006
0.113,0.6131482,48.38692,49.00006
0.114,0.6240478,48.37601,49.00005
0.115,0.6350433,48.36501,49.00005
0.116,0.6461347,48.3539,49.00004
0.117,0.6573222,48.34272,49.00004
0.118,0.6686057,48.33143,49.00004
0.119,0.6799851,48.32005,49.00004
0.12,0.6914606,48.30858,49.00004
0.121,0.703032,48.29702,49.00005
0.122,0.7146994,48.28536,49.00006
0.123,0.7264628,48.27359,49.00005
0.124,0.7383222,48.26172,49.00004
0.125,0.7502775,48.24976,49.00003
0.126,0.7623288,48.2377,49.00003
0.127,0.7744761,48.22555,49.00003
0.128,0.7867193,48.21331,49.00003
0.129,0.7990585,48.20098,49.00003
0.13,0.8114937,48.18855,49.00004
0.131,0.8240249,48.17603,49.00005
0.132,0.836652,48.16339,49.00004
0.133,0.849375,48.15065,49.00003
0.134,0.8621941,48.13783,49.00002
0.135,0.875109,48.12491,49.00002
0.136,0.8881199,48.1119,49.00002
0.137,0.9012268,48.09879,49.00002
0.138,0.9144294,48.08559,49.00002
0.139,0.9277282,48.0723,49.00003
0.14,0.9411229,48.05891,49.00004
0.141,0.9546134,48.04544,49.00005
0.142,0.9681999,48.03184,49.00004
0.143,0.9818824,48.01815,49.00003
0.144,0.9956607,48.00437,49.00003
0.145,1.009535,47.99049,49.00003
0.146,1.023505,47.97652,49.00003
0.147,1.037571,47.96246,49.00003
0.148,1.051733,47.9483,49.00004
0.149,1.065991,47.93406,49.00005
0.15,1.080345,47.91971,49.00006
0.151,1.094795,47.90525,49.00005
0.152,1.109341,47.8907,49.00004
0.153,1.123982,47.87605,49.00003
0.154,1.13872,47.86132,49.00004
0.155,1.153553,47.84648,49.00003
0.156,1.168482,47.83156,49.00004
0.157,1.183507,47.81654,49.00004
0.158,1.198628,47.80143,49.00005
0.159,1.213845,47.78622,49.00006
0.16,1.229158,47.7709,49.00005
0.161,1.244566,47.75548,49.00005
0.162,1.260071,47.73997,49.00004
0.163,1.275671,47.72437,49.00004
0.164,1.291367,47.70867,49.00004
0.165,1.307159,47.69288,49.00004
0.166,1.323047,47.677,49.00005
0.167,1.33903,47.66103,49.00006
0.168,1.35511,47.64495,49.00006
0.169,1.371285,47.62877,49.00005
0.17,1.387556,47.61249,49.00005
0.171,1.403923,47.59612,49.00004
0.172,1.420385,47.57965,49.00004
0.173,1.436944,47.5631,49.00004
0.174,1.453598,47.54644,49.00004
0.175,1.470348,47.5297,49.00005
0.176,1.487194,47.51286,49.00005
0.177,1.504135,47.49593,49.00006
0.178,1.521173,47.47888,49.00005
0.179,1.538306,47.46173,49.00004
0.18,1.555535,47.4445,49.00003
0.181,1.572859,47.42717,49.00003
0.182,1.59028,47.40975,49.00003
0.183,1.607796,47.39224,49.00003
0.184,1.625408,47.37463,49.00004
0.185,1.643115,47.35693,49.00005
0.186,1.660918,47.33913,49.00005
0.187,1.678817,47.32122,49.00004
0.188,1.696812,47.30322,49.00003
0.189,1.714902,47.28513,49.00003
0.19,1.733088,47.26693,49.00002
0.191,1.75137,47.24865,49.00002
0.192,1.769748,47.23027,49.00002
0.193,1.788221,47.2118,49.00002
0.194,1.806789,47.19324,49.00003
0.195,1.825454,47.17459,49.00004
0.196,1.844214,47.15584,49.00005
0.197,1.86307,47.13697,49.00004
0.198,1.882021,47.11802,49.00004
0.199,1.901068,47.09896,49.00003
0.2,1.920211,47.07982,49.00003
0.201,1.939449,47.06058,49.00003
0.202,1.958783,47.04125,49.00003
0.203,1.978212,47.02182,49.00003
0.204,1.997737,47.00231,49.00005
0.205,2.017357,46.9827,49.00005
0.206,2.037073,46.96297,49.00004
0.207,2.056885,46.94315,49.00003
0.208,2.076791,46.92324,49.00003
0.209,2.096794,46.90323,49.00003
0.21,2.116892,46.88313,49.00003
0.211,2.137086,46.86294,49.00003
0.212,2.157375,46.84266,49.00003
0.213,2.177759,46.82228,49.00004
0.214,2.198239,46.80181,49.00005
0.215,2.218815,46.78122,49.00004
0.216,2.239486,46.76054,49.00003
0.217,2.260252,46.73977,49.00002
0.218,2.281114,46.7189,49.00002
0.219,2.302071,46.69794,49.00002
0.22,2.323124,46.67689,49.00002
0.221,2.344272,46.65575,49.00002
0.222,2.365515,46.63451,49.00003
0.223,2.386854,46.61318,49.00003
0.224,2.408288,46.59176,49.00005
0.225,2.429817,46.57022,49.00003
0.226,2.451442,46.54858,49.00003
0.227,2.473162,46.52686,49.00002
0.228,2.494977,46.50504,49.00002
0.229,2.516888,46.48313,49.00002
0.23,2.538894,46.46112,49.00002
0.231,2.560996,46.43903,49.00003
0.232,2.583192,46.41684,49.00003
0.233,2.605484,46.39456,49.00004
0.234,2.627871,46.37216,49.00003
0.235,2.650353,46.34967,49.00002
0.236,2.67293,46.32708,49.00002
0.237,2.695603,46.30441,49.00001
0.238,2.71837,46.28164,49.00001
0.239,2.741234,46.25878,49.00001
0.24,2.764192,46.23582,49.00001
0.241,2.787245,46.21277,49.00002
0.242,2.810393,46.18963,49.00003
0.243,2.833636,46.1664,49.00004
0.244,2.856975,46.14305,49.00003
0.245,2.880408,46.11961,49.00002
0.246,2.903937,46.09608,49.00002
0.247,2.92756,46.07245,49.00001
0.248,2.951279,46.04873,49.00001
0.249,2.975092,46.02492,49.00001
0.25,2.999001,46.00101,49.00001
0.251,3.023004,45.97702,49.00002
0.252,3.047102,45.95293,49.00003
0.253,3.071295,45.92875,49.00004
0.254,3.095583,45.90445,49.00003
0.255,3.119967,45.88005,49.00002
0.256,3.144445,45.85557,49.00002
0.257,3.169018,45.831,49.00002
0.258,3.193686,45.80633,49.00002
0.259,3.218448,45.78157,49.00002
0.26,3.243306,45.75671,49.00002
0.261,3.268258,45.73177,49.00003
0.262,3.293305,45.70673,49.00003
0.263,3.318446,45.6816,49.00005
0.264,3.343683,45.65636,49.00004
0.265,3.369013,45.63102,49.00003
0.266,3.394439,45.60559,49.00003
0.267,3.41996,45.58006,49.00002
0.268,3.445575,45.55445,49.00003
0.269,3.471284,45.52874,49.00003
0.27,3.497088,45.50294,49.00003
0.271,3.522987,45.47705,49.00004
0.272,3.548981,45.45107,49.00005
0.273,3.575068,45.42499,49.00006
0.274,3.601251,45.3988,49.00005
0.275,3.627528,45.37251,49.00004
0.276,3.653899,45.34614,49.00004
0.277,3.680364,45.31967,49.00003
0.278,3.706925,45.29311,49.00003
0.279,3.733579,45.26646,49.00003
0.28,3.760328,45.23971,49.00004
0.281,3.787171,45.21288,49.00005
0.282,3.814109,45.18595,49.00006
0.283,3.841141,45.15893,49.00007
0.284,3.868266,45.13179,49.00006
0.285,3.895487,45.10456,49.00005
0.286,3.922802,45.07724,49.00005
0.287,3.950211,45.04983,49.00004
0.288,3.977714,45.02233,49.00004
0.289,4.005311,44.99473,49.00004
0.29,4.033002,44.96704,49.00005
0.291,4.060788,44.93927,49.00005
0.292,4.088667,44.9114,49.00006
0.293,4.116641,44.88343,49.00007
0.294,4.144708,44.85535,49.00006
0.295,4.172869,44.82718,49.00005
0.296,4.201124,44.79892,49.00005
0.297,4.229473,44.77057,49.00004
0.298,4.257916,44.74213,49.00004
0.299,4.286454,44.71359,49.00004
0.3,4.315084,44.68496,49.00004
0.301,4.343809,44.65624,49.00005
0.302,4.372627,44.62743,49.00006
0.303,4.401539,44.59853,49.00006
0.304,4.430545,44.56953,49.00008
0.305,4.459645,44.54042,49.00007
0.306,4.488839,44.51122,49.00006
0.307,4.518125,44.48193,49.00005
0.308,4.547505,44.45255,49.00005
0.309,4.57698,44.42307,49.00005
0.31,4.606548,44.39351,49.00005
0.311,4.636209,44.36385,49.00006
0.312,4.665964,44.3341,49.00006
0.313,4.695811,44.30426,49.00007
0.314,4.725753,44.27433,49.00008
0.315,4.755787,44.24428,49.00007
0.316,4.785915,44.21415,49.00006
0.317,4.816136,44.18392,49.00005
0.318,4.846451,44.15359,49.00005
0.319,4.876859,44.12319,49.00005
0.32,4.90736,44.09269,49.00005
0.321,4.937953,44.06209,49.00005
0.322,4.968641,44.03141,49.00005
0.323,4.999421,44.00063,49.00005
0.324,5.030295,43.96977,49.00006
0.325,5.061262,43.93881,49.00007
0.326,5.09232,43.90774,49.00006
0.327,5.123473,43.87658,49.00005
0.328,5.154718,43.84533,49.00004
0.329,5.186056,43.81398,49.00004
0.33,5.217487,43.78255,49.00003
0.331,5.249011,43.75102,49.00003
0.332,5.280627,43.71941,49.00003
0.333,5.312336,43.6877,49.00003
0.334,5.344137,43.6559,49.00004
0.335,5.376032,43.62402,49.00005
0.336,5.408019,43.59204,49.00006
0.337,5.440098,43.55997,49.00006
0.338,5.47227,43.52779,49.00006
0.339,5.504534,43.49551,49.00005
0.34,5.536891,43.46315,49.00004
0.341,5.56934,43.43069,49.00003
0.342,5.601882,43.39815,49.00003
0.343,5.634515,43.36552,49.00003
0.344,5.667241,43.33279,49.00003
0.345,5.700058,43.29998,49.00003
0.346,5.732969,43.26707,49.00004
0.347,5.765971,43.23408,49.00005
0.348,5.799066,43.20099,49.00005
0.349,5.832252,43.16782,49.00007
0.35,5.86553,43.13453,49.00005
0.351,5.898901,43.10115,49.00005
0.352,5.932363,43.06768,49.00004
0.353,5.965917,43.03412,49.00003
0.354,5.999562,43.00047,49.00003
0.355,6.0333,42.96673,49.00003
0.356,6.067129,42.9329,49.00003
0.357,6.10105,42.89898,49.00003
0.358,6.135062,42.86497,49.00004
0.359,6.169166,42.83088,49.00004
0.36,6.203361,42.79669,49.00005
0.361,6.237648,42.76241,49.00006
0.362,6.272025,42.72805,49.00007
0.363,6.306494,42.69357,49.00006
0.364,6.341054,42.659,49.00005
0.365,6.375706,42.62434,49.00004
0.366,6.410449,42.58959,49.00004
0.367,6.445282,42.55475,49.00003
0.368,6.480207,42.51982,49.00003
0.369,6.515224,42.48481,49.00003
0.37,6.550331,42.4497,49.00003
0.371,6.58553,42.41451,49.00004
0.372,6.620818,42.37923,49.00005
0.373,6.656198,42.34385,49.00005
0.374,6.691668,42.30839,49.00006
0.375,6.727229,42.27284,49.00007
0.376,6.762881,42.23718,49.00006
0.377,6.798623,42.20143,49.00005
0.378,6.834456,42.16559,49.00005
0.379,6.870379,42.12966,49.00004
0.38,6.906393,42.09364,49.00003
0.381,6.942496,42.05753,49.00003
0.382,6.97869,42.02134,49.00003
0.383,7.014974,41.98505,49.00003
0.384,7.051349,41.94868,49.00003
0.385,7.087812,41.91222,49.00003
0.386,7.124367,41.87567,49.00004
0.387,7.161012,41.83903,49.00004
0.388,7.197745,41.80231,49.00005
0.389,7.23457,41.76549,49.00006
0.39,7.271483,41.72859,49.00007
0.391,7.308487,41.69157,49.00006
0.392,7.345581,41.65447,49.00005
0.393,7.382763,41.61728,49.00005
0.394,7.420035,41.58,49.00004
0.395,7.457397,41.54264,49.00003
0.396,7.494848,41.50518,49.00003
0.397,7.532387,41.46764,49.00003
0.398,7.570018,41.43001,49.00003
0.399,7.607737,41.39229,49.00003
0.4,7.645545,41.35448,49.00003
0.401,7.683443,41.31659,49.00003
0.402,7.721429,41.27861,49.00004
0.403,7.759503,41.24054,49.00005
0.404,7.797666,41.20239,49.00005
0.405,7.835918,41.16415,49.00006
0.406,7.874259,41.12582,49.00008
0.407,7.912689,41.08738,49.00006
0.408,7.951208,41.04885,49.00005
0.409,7.989813,41.01023,49.00005
0.41,8.028508,40.97153,49.00003
0.411,8.067292,40.93274,49.00003
0.412,8.106163,40.89386,49.00003
0.413,8.145123,40.8549,49.00002
0.414,8.184171,40.81585,49.00002
0.415,8.223306,40.77671,49.00002
0.416,8.262529,40.73749,49.00002
0.417,8.301841,40.69818,49.00002
0.418,8.341241,40.65878,49.00002
0.419,8.380728,40.6193,49.00002
0.42,8.420302,40.57973,49.00003
0.421,8.459965,40.54007,49.00004
0.422,8.499714,40.50033,49.00005
0.423,8.539551,40.4605,49.00005
0.424,8.579474,40.42059,49.00006
0.425,8.619486,40.38058,49.00007
0.426,8.659584,40.3405,49.00008
0.427,8.69977,40.3003,49.00007
0.428,8.740042,40.26002,49.00006
0.429,8.780401,40.21965,49.00005
0.43,8.820848,40.1792,49.00005
0.431,8.861382,40.13866,49.00004
0.432,8.902001,40.09803,49.00003
0.433,8.942708,40.05732,49.00003
0.434,8.9835,40.01653,49.00003
0.435,9.024379,39.97565,49.00003
0.436,9.065344,39.93468,49.00002
0.437,9.106395,39.89363,49.00002
0.438,9.147532,39.85249,49.00002
0.439,9.188757,39.81127,49.00002
0.44,9.230065,39.76996,49.00002
0.441,9.271461,39.72857,49.00003
0.442,9.312942,39.68709,49.00003
0.443,9.354507,39.64553,49.00003
0.444,9.39616,39.60388,49.00004
0.445,9.437897,39.56215,49.00005
0.446,9.47972,39.52033,49.00005
0.447,9.521627,39.47843,49.00006
0.448,9.563621,39.43645,49.00007
0.449,9.6057,39.39437,49.00008
0.45,9.647861,39.35222,49.00008
0.451,9.69011,39.30999,49.0001
0.452,9.732443,39.26766,49.00011
0.453,9.77486,39.22523,49.0001
0.454,9.817363,39.18272,49.00008
0.455,9.85995,39.14013,49.00008
0.456,9.902621,39.09744,49.00006
0.457,9.945376,39.05468,49.00006
0.458,9.988216,39.01183,49.00005
0.459,10.03114,38.9689,49.00004
0.46,10.07415,38.92588,49.00003
0.461,10.11724,38.88279,49.00002
0.462,10.16041,38.83961,49.00002
0.463,10.20367,38.79634,49.00002
0.464,10.24701,38.75299,49.00001
0.465,10.29044,38.70956,49
0.466,10.33395,38.66605,49
0.467,10.37754,38.62245,48.99999
0.468,10.42122,38.57877,48.99999
0.469,10.46498,38.53501,48.99999
0.47,10.50882,38.49117,48.99998
0.471,10.55274,38.44724,48.99998
0.472,10.59675,38.40323,48.99998
0.473,10.64084,38.35914,48.99998
0.474,10.68501,38.31497,48.99998
0.475,10.72926,38.27071,48.99998
0.476,10.7736,38.22638,48.99997
0.477,10.81802,38.18195,48.99997
0.478,10.86252,38.13745,48.99997
0.479,10.9071,38.09287,48.99997
0.48,10.95177,38.04821,48.99997
0.481,10.99651,38.00346,48.99997
0.482,11.04134,37.95863,48.99997
0.483,11.08625,37.91372,48.99997
0.484,11.13124,37.86874,48.99997
0.485,11.17631,37.82366,48.99997
0.486,11.22146,37.77851,48.99997
0.487,11.26669,37.73328,48.99997
0.488,11.31201,37.68797,48.99997
0.489,11.3574,37.64257,48.99997
0.49,11.40287,37.5971,48.99997
0.491,11.44843,37.55154,48.99997
0.492,11.49407,37.50591,48.99997
0.493,11.53978,37.46019,48.99997
0.494,11.58558,37.41439,48.99997
0.495,11.63146,37.36852,48.99997
0.496,11.67741,37.32256,48.99997
0.497,11.72345,37.27652,48.99997
0.498,11.76956,37.23041,48.99997
0.499,11.81576,37.18421,48.99997
0.5,11.86203,37.13794,48.99997
0.501,11.90838,37.09158,48.99996
0.502,11.95481,37.04515,48.99996
0.503,12.00133,36.99863,48.99996
0.504,12.04792,36.95204,48.99996
0.505,12.09458,36.90537,48.99996
0.506,12.14133,36.85862,48.99995
0.507,12.18816,36.81179,48.99995
0.508,12.23506,36.76488,48.99995
0.509,12.28204,36.7179,48.99994
0.51,12.3291,36.67083,48.99994
0.511,12.37624,36.62369,48.99993
0.512,12.42345,36.57647,48.99992
0.513,12.47075,36.52917,48.99992
0.514,12.51812,36.4818,48.99992
0.515,12.56556,36.43434,48.9999
0.516,12.61309,36.38681,48.9999
0.517,12.66069,36.3392,48.99989
0.518,12.70837,36.29151,48.99988
0.519,12.75612,36.24375,48.99987
0.52,12.80395,36.1959,48.99986
0.521,12.85186,36.14801,48.99987
0.522,12.89984,36.10003,48.99988
0.523,12.9479,36.05198,48.99989
0.524,12.99604,36.00386,48.99989
0.525,13.04425,35.95565,48.9999
0.526,13.09254,35.90737,48.99991
0.527,13.1409,35.85902,48.99992
0.528,13.18934,35.81059,48.99992
0.529,13.23785,35.76208,48.99993
0.53,13.28644,35.71349,48.99993
0.531,13.3351,35.66483,48.99993
0.532,13.38384,35.61609,48.99993
0.533,13.43265,35.56728,48.99993
0.534,13.48153,35.51839,48.99993
0.535,13.5305,35.46943,48.99993
0.536,13.57953,35.42039,48.99992
0.537,13.62864,35.37128,48.99992
0.538,13.67782,35.32209,48.99992
0.539,13.72708,35.27283,48.99991
0.54,13.77641,35.2235,48.9999
0.541,13.82581,35.17408,48.99989
0.542,13.87529,35.1246,48.99988
0.543,13.92483,35.07506,48.99989
0.544,13.97445,35.02545,48.9999
0.545,14.02415,34.97576,48.99991
0.546,14.07391,34.926,48.99992
0.547,14.12375,34.87617,48.99992
0.548,14.17366,34.82626,48.99992
0.549,14.22364,34.77628,48.99992
0.55,14.2737,34.72623,48.99992
0.551,14.32382,34.6761,48.99992
0.552,14.37402,34.6259,48.99992
0.553,14.42429,34.57563,48.99992
0.554,14.47463,34.52528,48.99992
0.555,14.52504,34.47486,48.9999
0.556,14.57552,34.42437,48.99989
0.557,14.62607,34.37381,48.99989
0.558,14.67669,34.3232,48.99989
0.559,14.72739,34.27252,48.9999
0.56,14.77815,34.22176,48.99991
0.561,14.82898,34.17093,48.99992
0.562,14.87988,34.12003,48.99992
0.563,14.93086,34.06907,48.99992
0.564,14.9819,34.01802,48.99992
0.565,15.03301,33.96691,48.99992
0.566,15.08419,33.91573,48.99991
0.567,15.13543,33.86447,48.9999
0.568,15.18675,33.81315,48.9999
0.569,15.23813,33.76175,48.99989
0.57,15.28959,33.71031,48.9999
0.571,15.34111,33.6588,48.99991
0.572,15.3927,33.60721,48.99991
0.573,15.44435,33.55556,48.99991
0.574,15.49608,33.50384,48.99991
0.575,15.54787,33.45205,48.99991
0.576,15.59972,33.40018,48.99991
0.577,15.65165,33.34826,48.9999
0.578,15.70364,33.29626,48.99989
0.579,15.75569,33.24419,48.99988
0.58,15.80782,33.19207,48.99989
0.581,15.86001,33.13989,48.9999
0.582,15.91227,33.08764,48.99991
0.583,15.96459,33.03532,48.99991
0.584,16.01698,32.98293,48.99991
0.585,16.06943,32.93048,48.99991
0.586,16.12195,32.87795,48.9999
0.587,16.17453,32.82536,48.99989
0.588,16.22717,32.77271,48.99988
0.589,16.27989,32.72,48.99989
0.59,16.33266,32.66723,48.99989
0.591,16.3855,32.6144,48.9999
0.592,16.43841,32.56149,48.9999
0.593,16.49137,32.50852,48.99989
0.594,16.5444,32.45549,48.99989
0.595,16.5975,32.40239,48.99988
0.596,16.65065,32.34924,48.99989
0.597,16.70387,32.29603,48.9999
0.598,16.75716,32.24275,48.99991
0.599,16.8105,32.18941,48.99991
0.6,16.86391,32.136,48.99991
0.601,16.91738,32.08253,48.9999
0.602,16.97091,32.02899,48.9999
0.603,17.0245,31.97539,48.99989
0.604,17.07815,31.92174,48.99989
0.605,17.13186,31.86804,48.9999
0.606,17.18564,31.81426,48.9999
0.607,17.23947,31.76043,48.9999
0.608,17.29337,31.70653,48.99989
0.609,17.34732,31.65256,48.99989
0.61,17.40134,31.59856,48.99989
0.611,17.45541,31.54449,48.9999
0.612,17.50955,31.49035,48.9999
0.613,17.56374,31.43616,48.9999
0.614,17.618,31.3819,48.9999
0.615,17.67231,31.32759,48.99989
0.616,17.72668,31.27323,48.99991
0.617,17.78111,31.2188,48.99991
0.618,17.83559,31.16432,48.99992
0.619,17.89014,31.10978,48.99992
0.62,17.94474,31.05517,48.99991
0.621,17.9994,31.0005,48.9999
0.622,18.05412,30.94579,48.99991
0.623,18.10889,30.89103,48.99992
0.624,18.16372,30.8362,48.99992
0.625,18.21861,30.78131,48.99992
0.626,18.27355,30.72636,48.99991
0.627,18.32855,30.67135,48.9999
0.628,18.38361,30.6163,48.99991
0.629,18.43872,30.5612,48.99992
0.63,18.49388,30.50603,48.99991
0.631,18.5491,30.45081,48.99991
0.632,18.60438,30.39552,48.9999
0.633,18.65971,30.3402,48.9999
0.634,18.71509,30.28482,48.99991
0.635,18.77053,30.22938,48.99991
0.636,18.82602,30.17388,48.9999
0.637,18.88157,30.11833,48.9999
0.638,18.93716,30.06274,48.9999
0.639,18.99282,30.00709,48.99991
0.64,19.04852,29.95139,48.9999
0.641,19.10427,29.89562,48.99989
0.642,19.16008,29.8398,48.99989
0.643,19.21595,29.78395,48.99989
0.644,19.27186,29.72804,48.9999
0.645,19.32783,29.67207,48.9999
0.646,19.38384,29.61605,48.99989
0.647,19.43991,29.55999,48.9999
0.648,19.49603,29.50388,48.9999
0.649,19.55219,29.44771,48.9999
0.65,19.60841,29.39149,48.99989
0.651,19.66468,29.33523,48.99991
0.652,19.72099,29.27892,48.99991
0.653,19.77736,29.22255,48.99991
0.654,19.83378,29.16613,48.99991
0.655,19.89024,29.10966,48.99989
0.656,19.94675,29.05315,48.9999
0.657,20.00331,28.99659,48.9999
0.658,20.05992,28.93998,48.9999
0.659,20.11658,28.88331,48.99989
0.66,20.17328,28.82661,48.99989
0.661,20.23003,28.76986,48.99989
0.662,20.28683,28.71306,48.99989
0.663,20.34368,28.6562,48.99988
0.664,20.40057,28.59932,48.99989
0.665,20.45751,28.54238,48.99989
0.666,20.51449,28.48539,48.99989
0.667,20.57152,28.42837,48.99989
0.668,20.6286,28.3713,48.9999
0.669,20.68572,28.31418,48.99989
0.67,20.74288,28.25701,48.99989
0.671,20.80009,28.19981,48.99989
0.672,20.85734,28.14256,48.9999
0.673,20.91463,28.08526,48.99989
0.674,20.97197,28.02791,48.99988
0.675,21.02936,27.97053,48.99989
0.676,21.08678,27.9131,48.99989
0.677,21.14425,27.85563,48.99988
0.678,21.20176,27.79812,48.99989
0.679,21.25932,27.74057,48.99989
0.68,21.31691,27.68297,48.99989
0.681,21.37455,27.62533,48.99988
0.682,21.43223,27.56765,48.99988
0.683,21.48995,27.50993,48.99988
0.684,21.54771,27.45216,48.99987
0.685,21.60551,27.39437,48.99988
0.686,21.66335,27.33653,48.99987
0.687,21.72123,27.27864,48.99987
0.688,21.77914,27.22073,48.99987
0.689,21.8371,27.16277,48.99987
0.69,21.8951,27.10477,48.99987
0.691,21.95313,27.04674,48.99987
0.692,22.01121,26.98867,48.99988
0.693,22.06932,26.93055,48.99987
0.694,22.12747,26.87241,48.99988
0.695,22.18566,26.81423,48.99989
0.696,22.24388,26.756,48.99988
0.697,22.30214,26.69775,48.99989
0.698,22.36044,26.63945,48.99989
0.699,22.41877,26.58111,48.99989
0.7,22.47714,26.52275,48.99989
0.701,22.53555,26.46435,48.99989
0.702,22.59399,26.4059,48.99989
0.703,22.65246,26.34743,48.99989
0.704,22.71097,26.28893,48.99989
0.705,22.76951,26.23038,48.99989
0.706,22.82809,26.17181,48.99989
0.707,22.88669,26.11319,48.99989
0.708,22.94534,26.05454,48.99988
0.709,23.00401,25.99587,48.99988
0.71,23.06272,25.93716,48.99988
0.711,23.12146,25.87842,48.99989
0.712,23.18023,25.81965,48.99989
0.713,23.23903,25.76084,48.99988
0.714,23.29787,25.70201,48.99989
0.715,23.35674,25.64314,48.99988
0.716,23.41563,25.58426,48.99989
0.717,23.47456,25.52533,48.99989
0.718,23.53352,25.46637,48.99989
0.719,23.5925,25.40739,48.99989
0.72,23.65152,25.34838,48.99989
0.721,23.71056,25.28932,48.99989
0.722,23.76964,25.23025,48.99989
0.723,23.82874,25.17114,48.99988
0.724,23.88787,25.11202,48.99989
0.725,23.94702,25.05286,48.99989
0.726,24.00621,24.99369,48.99989
0.727,24.06542,24.93448,48.9999
