Time,Kinetic Energy,Potential Energy,Total Energy
15.85,2.219156,96.26505,98.48421
15.9,1.955245,96.52681,98.48206
15.95,1.726541,96.75332,98.47986
16,1.528486,96.94915,98.47764
16.05,1.357103,97.11829,98.4754
16.1,1.208932,97.26421,98.47314
16.15,1.080966,97.38992,98.47088
16.2,0.9705991,97.49802,98.46861
16.25,0.8755746,97.59077,98.46635
16.3,0.7939442,97.67014,98.46409
16.35,0.724031,97.7378,98.46183
16.4,0.6643951,97.79519,98.45959
16.45,0.6138067,97.84354,98.45734
16.5,0.5712204,97.88389,98.45511
16.55,0.5357546,97.91713,98.45288
16.6,0.5066735,97.94399,98.45067
16.65,0.4833709,97.9651,98.44846
16.7,0.4653593,97.98091,98.44627
16.75,0.4522577,97.99182,98.44408
16.8,0.4437843,97.99812,98.44191
16.85,0.4397503,97.99999,98.43974
16.9,0.440055,97.99753,98.43758
16.95,0.4446828,97.99076,98.43544
17,0.4537027,97.97961,98.43331
17.05,0.4672685,97.96392,98.43119
17.1,0.4856209,97.94345,98.42907
17.15,0.509091,97.91788,98.42698
17.2,0.538106,97.88678,98.42489
17.25,0.5731964,97.84962,98.42281
17.3,0.6150048,97.80574,98.42075
17.35,0.6642971,97.7544,98.4187
17.4,0.7219755,97.69469,98.41666
17.45,0.7890944,97.62555,98.41464
17.5,0.8668781,97.54575,98.41263
17.55,0.9567419,97.4539,98.41064
17.6,1.060316,97.34835,98.40867
17.65,1.179474,97.22724,98.40672
17.7,1.31636,97.08843,98.40479
17.75,1.47343,96.92946,98.40289
17.8,1.653486,96.74754,98.40103
17.85,1.859723,96.53948,98.39921
17.9,2.095778,96.30165,98.39743
17.95,2.365785,96.02992,98.39571
18,2.674435,95.71963,98.39407
18.05,3.027041,95.36547,98.39251
18.1,3.429609,94.96148,98.39109
18.15,3.888916,94.50089,98.38981
18.2,4.412587,93.97614,98.38873
18.25,5.009181,93.37869,98.38787
18.3,5.688271,92.69907,98.38734
18.35,6.460526,91.92666,98.38718
18.4,7.337785,91.04977,98.38755
18.45,8.333115,90.05545,98.38857
18.5,9.460851,88.9296,98.39045
18.55,10.73661,87.65679,98.3934
18.6,12.17725,86.22049,98.39774
18.65,13.80077,84.60306,98.40383
18.7,15.62618,82.78602,98.41219
18.75,17.67315,80.75028,98.42343
18.8,19.96168,78.4766,98.43829
18.85,22.5115,75.94622,98.45773
18.9,25.34132,73.14156,98.48288
18.95,28.46786,70.04733,98.51519
19,31.90463,66.65175,98.55638
19.05,35.66046,62.94798,98.60844
19.1,39.73773,58.93605,98.67378
19.15,44.13039,54.62468,98.75507
19.2,48.82185,50.03361,98.85545
19.25,53.78268,45.19558,98.97827
19.3,58.96864,40.15846,99.12711
19.35,64.31879,34.98684,99.30562
19.4,69.75443,29.76288,99.5173
19.45,75.17888,24.58639,99.76527
19.5,80.47865,19.57321,100.0519
19.55,85.52612,14.85232,100.3784
19.6,90.18394,10.56098,100.7449
19.65,94.31129,6.838202,101.1495
19.7,97.77152,3.816934,101.5885
19.75,100.4408,1.615277,102.0561
19.8,102.2171,0.327859,102.5449
19.85,103.0278,0.01817214,103.046
19.9,102.8363,0.7128397,103.5492
19.95,101.6455,2.398758,104.0443
