Time,Kinetic Energy,Potential Energy,Total Energy
14.75,45.94514,3.96298,49.90812
14.8,44.11325,5.972097,50.08535
14.85,41.93871,8.296494,50.2352
14.9,39.47744,10.87794,50.35538
14.95,36.78939,13.65554,50.44493
15,33.93586,16.56818,50.50404
15.05,30.97725,19.55676,50.53401
15.1,27.97103,22.56585,50.53688
15.15,24.97026,25.54506,50.51533
15.2,22.02253,28.44981,50.47234
15.25,19.16932,31.24171,50.41103
15.3,16.44587,33.88863,50.3345
15.35,13.88126,36.36443,50.24569
15.4,11.49883,38.64846,50.14729
15.45,9.316714,40.72489,50.04161
15.5,7.348564,42.58204,49.9306
15.55,5.604233,44.21168,49.81591
15.6,4.090515,45.60827,49.69878
15.65,2.811829,46.76831,49.58014
15.7,1.770837,47.68985,49.46068
15.75,0.9689835,48.37185,49.34083
15.8,0.4069365,48.81387,49.22081
15.85,0.08493488,49.01582,49.10075
15.9,0.003030108,48.97766,48.98069
15.95,0.1612253,48.69941,48.86063
16,0.5595108,48.18112,48.74063
16.05,1.197796,47.42295,48.62074
16.1,2.075736,46.42547,48.50121
16.15,3.192458,45.18998,48.38243
16.2,4.546184,43.71887,48.26506
16.25,6.133758,42.01623,48.14999
16.3,7.950074,40.08836,48.03843
16.35,9.987442,37.94452,47.93196
16.4,12.23488,35.59762,47.8325
16.45,14.6774,33.06495,47.74235
16.5,17.29527,30.36885,47.66412
16.55,20.06339,27.53732,47.60071
16.6,22.95075,24.60447,47.55522
16.65,25.92013,21.61065,47.53078
16.7,28.92806,18.60235,47.53041
16.75,31.92514,15.63168,47.55682
16.8,34.85676,12.75541,47.61217
16.85,37.66433,10.03349,47.69782
16.9,40.28695,7.527194,47.81414
16.95,42.66346,5.296872,47.96033
17,44.73493,3.399341,48.13427
17.05,46.44723,1.885275,48.3325
17.1,47.7537,0.79665,48.55035
17.15,48.61757,0.1644853,48.78205
17.2,49.01394,0.007121212,49.02106
17.25,48.93127,0.3291585,49.26043
17.3,48.37197,1.121197,49.49316
17.35,47.35229,2.360375,49.71267
17.4,45.90142,4.011677,49.9131
17.45,44.05978,6.029862,50.08964
17.5,41.87689,8.361831,50.23872
17.55,39.40884,10.94926,50.3581
17.6,36.71561,13.73121,50.44682
17.65,33.85854,16.64661,50.50515
17.7,30.89794,19.63643,50.53437
17.75,27.89121,22.64536,50.53656
17.8,24.89126,25.62313,50.51439
17.85,21.94551,28.52535,50.47086
17.9,19.09532,31.31379,50.40911
17.95,16.37573,33.9565,50.33223
18,13.81568,36.42747,50.24315
18.05,11.43834,38.70618,50.14452
18.1,9.261745,40.77691,50.03866
18.15,7.299415,42.62813,49.92755
18.2,5.56112,44.25165,49.81277
18.25,4.053582,45.64199,49.69557
18.3,2.781167,46.79573,49.5769
18.35,1.746499,47.71093,49.45743
18.4,0.9509941,48.38656,49.33755
18.45,0.3953065,48.82224,49.21754
18.5,0.07966731,49.01782,49.09749
18.55,0.004125277,48.97331,48.97744
18.6,0.1686832,48.68871,48.85739
18.65,0.5733305,48.16404,48.73737
18.7,1.217972,47.39952,48.61749
18.75,2.102254,46.39572,48.49797
18.8,3.225286,45.15396,48.37925
18.85,4.585258,43.67666,48.26192
18.9,6.178968,41.96796,48.14693
18.95,8.001254,40.03423,48.03548
19,10.04435,37.88484,47.92918
19.05,12.29717,35.53279,47.82996
19.1,14.74461,32.99547,47.74008
19.15,17.36681,30.29539,47.6622
19.2,20.13852,27.46072,47.59924
19.25,23.02855,24.5257,47.55426
19.3,25.99955,21.53088,47.53042
19.35,29.00785,18.52288,47.53073
19.4,32.00392,15.55397,47.55789
19.45,34.93302,12.68101,47.61403
19.5,37.73648,9.964021,47.7005
19.55,40.35336,7.464272,47.81763
19.6,42.72254,5.242058,47.9646
19.65,44.78516,3.354062,48.13922
19.7,46.48727,1.850774,48.33804
19.75,47.78244,0.7738975,48.55634
19.8,48.63417,0.1541395,48.78831
19.85,49.01794,0.009482481,49.02742
19.9,48.92254,0.3441553,49.2667
19.95,48.35077,1.148394,49.49916
